t,H_err,Max_Rho,CM_Left,CM_Right,Radiation,Phase_Shift_Left,Phase_Shift_Right
18.3,0.00018016127595565947,1.103365957390828,-7.057506486329329,7.057506486279048,0.00010827998845530651,-0.016738255201656393,0.016738255201656393
18.6,0.00018311037287995356,1.1036418326351947,-6.927895874533854,6.927895874481912,0.00011148844463382268,-0.017381467513023274,0.017381467513023274
18.900000000000002,0.00018606051631617026,1.104402435203288,-6.798296002711088,6.7982960026574615,0.0001143949907375097,-0.017859718354674037,0.017859718354674037
19.2,0.00018901230955577176,1.1050558252112557,-6.668704304870964,6.668704304815628,0.0001176055323588443,-0.01817139220352537,0.01817139220352537
19.5,0.0001919663204259966,1.1054199285353403,-6.5391174141493424,6.539117414092279,0.0001217866463029127,-0.018320006146958612,0.018320006146958612
19.8,0.00019492318242431174,1.1062053559633278,-6.409531150404639,6.409531150345829,0.00012557999150852872,-0.018314632251920315,0.018314632251920315
20.1,0.00019788359567119056,1.1069114578474983,-6.27994043649885,6.279940436438291,0.00012960043982168656,-0.018170124189823333,0.018170124189823333
20.400000000000002,0.00020084812178896197,1.1072904485157211,-6.150339155445614,6.150339155383286,0.00013460256480535282,-0.01790720534603274,0.01790720534603274
20.7,0.0002038168321223929,1.108013136675184,-6.020719916010934,6.020719915946832,0.00013897936605211658,-0.017552441511300643,0.017552441511300643
21.0,0.00020678899079124594,1.1086239743482016,-5.89107370844384,5.891073708377956,0.00014342390838861796,-0.017138172292360032,0.017138172292360032
21.3,0.00020976291060842086,1.1088605077047695,-5.761389403014848,5.761389402947181,0.00014877986522809916,-0.016702486137260664,0.016702486137260664
21.6,0.00021273591093971884,1.109386560602031,-5.6316530988366305,5.631653098767176,0.000153198284235323,-0.01628942803462774,0.01628942803462774
21.900000000000002,0.00021570418063005908,1.1098400332538776,-5.5018472712529425,5.5018472711817,0.00015749640670559284,-0.01594957933011809,0.01594957933011809
22.2,0.00021866257998058727,1.109938865452434,-5.371949636574438,5.371949636501401,0.00016163258784906986,-0.015741159865660492,0.015741159865660492
22.5,0.00022160468219034645,1.110433272828371,-5.241931666746995,5.241931666672156,0.0001666001886780899,-0.015731898612475703,0.015731898612475703
22.8,0.00022452307423928954,1.110878737486894,-5.111756797367641,5.111756797291003,0.00017039631789661502,-0.01600208703533834,0.01600208703533834
23.1,0.00022740957172494452,1.1110227469376672,-4.981378160261142,4.9813781601827,0.00017401614418555145,-0.016648935693384104,0.016648935693384104
23.400000000000002,0.00023025530889671657,1.1116622886646377,-4.850735705142091,4.850735705061839,0.00017864294079417142,-0.01779255847960748,0.01779255847960748
23.7,0.00023305113635125205,1.112215572345711,-4.719752644641031,4.719752644558964,0.00018208389664342572,-0.01958408342626594,0.01958408342626594
24.0,0.00023578857882821828,1.1124559962062857,-4.588331245332681,4.588331245248791,0.00018678949910089226,-0.02221652592531509,0.02221652592531509
24.3,0.00023846118686470611,1.1131690540772126,-4.456347665191574,4.456347665105852,0.0001902877192883068,-0.025938648736401504,0.025938648736401504
24.6,0.00024106610354868068,1.1137586834312043,-4.323645697482364,4.323645697394798,0.00019384421313506373,-0.031072494413077578,0.031072494413077578
24.900000000000002,0.00024360592685846068,1.114025806787253,-4.19002929509412,4.190029295004695,0.0001991257044732242,-0.038035402958997544,0.038035402958997544
25.2,0.0002460910334036072,1.1144503717905683,-4.055253960198604,4.055253960107307,0.0002030107227407596,-0.047367592649766976,0.047367592649766976
25.5,0.00024854243070041596,1.114864594705208,-3.9190169332567075,3.9190169331635167,0.0002070387343616753,-0.059766079166382546,0.059766079166382546
25.8,0.0002509950606604401,1.1148989840191637,-3.7809462186833764,3.780946218588274,0.00021320986137551845,-0.07612579051892165,0.07612579051892165
26.1,0.0002535013734234762,1.114520678820504,-3.6405887113691984,3.6405887112721618,0.00021763828841625532,-0.0975888088526693,0.0975888088526693
26.400000000000002,0.00025613508983319454,1.1141409004206453,-3.497398236602648,3.497398236503657,0.00022441495009195567,-0.12560282447541393,0.12560282447541393
26.7,0.00025899531684086977,1.1134604164509148,-3.3507245470170806,3.3507245469161107,0.00022915110324206456,-0.1619889374164658,0.1619889374164658
27.0,0.0002622111324291566,1.1122568491461724,-3.1998049145569745,3.1998049144539933,0.00023633101346631769,-0.20901811227462197,0.20901811227462197
27.3,0.0002659461655603716,1.1105326683239922,-3.043760587234502,3.0437605871294875,0.00024119771592101547,-0.2694940243412973,0.2694940243412973
27.6,0.0002704021309483117,1.1082969886013658,-2.881600920527245,2.8816009204201647,0.00024852201625258363,-0.34683762264384876,0.34683762264384876
27.900000000000002,0.0002758203018078688,1.1055710509641985,-2.7122390396387113,2.7122390395295346,0.0002558640699216186,-0.44516610705811477,0.44516610705811477
28.2,0.000282480101840326,1.1023926054672877,-2.5345232281071333,2.534523227995832,0.0002631775819935678,-0.5693544655173923,0.5693544655173923
28.5,0.00029069366432151047,1.0988665813432343,-2.3472876624671075,2.347287662353646,0.000267940125717403,-0.725062010733386,0.725062010733386
28.8,0.0003007945014657563,1.09511198212427,-2.149425235327161,2.149425235211504,0.0002751940772115491,-0.9187013646760032,0.9187013646760032
29.1,0.00031311827884700466,1.0913565502595757,-1.9399827422304634,1.9399827421125702,0.00028491723319623574,-1.1573221029137555,1.1573221029137555
29.400000000000002,0.00032797452581174714,1.0888940846310127,-1.718274448718781,1.7182744485986114,0.0002921344791420033,-1.4483783305110627,1.4483783305110627
29.7,0.0003456097001190029,1.1388819913214712,-1.4840053637002724,1.484005363577777,0.00029934608775883387,-1.7993524184923126,1.7993524184923126
30.0,0.00036616489880501266,1.2292804278829204,-1.2373906871665252,1.23739068704166,0.0003088768401884323,-2.2172167716469042,2.2172167716469042
30.3,0.00038963495504270353,1.3095477138466758,-0.9792541070537039,0.9792541069264316,0.0003158971879996253,-2.7077331477565725,2.7077331477565725
30.6,0.00041583694941722853,1.3736810041405885,-0.7110877344538992,0.7110877343241726,0.00032490544208885197,-3.2746164496121017,3.2746164496121017
30.900000000000002,0.00044439568328557557,1.4149338388422317,-0.4350631134186302,0.4350631132864089,0.00033336135839501235,-3.9186230073394,3.9186230073394
31.2,0.000474752145282813,1.426331761598457,-0.15399601018533,0.15399601005057884,0.0003410860656259951,-4.6366524773151765,4.6366524773151765
31.5,0.0005061961521301982,1.4014852162351064,0.12871503146835456,-0.12871503160566847,0.00034276794033050173,-5.420964577166066,5.420964577166066
31.8,0.0005379190834138286,1.3356836916374415,0.40914138297785047,-0.40914138311774373,0.00033948541596562354,-6.258595181681379,6.258595181681379
32.1,0.0005690817867108358,1.2760528062215362,0.6828316184659237,-0.6828316186083986,0.00033662127475553305,-7.131003232729162,7.131003232729162
32.4,0.0005988931961208936,1.3484408069556144,0.9447638120580831,-0.944763812203138,0.00033558709321401814,-8.01389598215995,8.01389598215995
32.7,0.0006266936602770187,1.4387397024893094,1.189301538911812,-1.1893015390594381,0.0003330941692214484,-8.877097496743675,8.877097496743675
33.0,0.0006520314825786814,1.5411252476386856,1.4103158554174808,-1.410315855567671,0.0003321452667177649,-9.684315085182645,9.684315085182645
33.3,0.000674712045642779,1.6433905202509345,1.601713996355866,-1.601713996508618,0.000331116901873596,-10.392834538805438,10.392834538805438
33.6,0.0006947962701332637,1.7285582942821172,1.758535328992519,-1.758535329147851,0.000329965871124549,-10.953627353393973,10.953627353393973
33.9,0.0007125418403615817,1.7833908889591483,1.8784197231311317,-1.8784197232890893,0.0003300672035820851,-11.312937187786765,11.312937187786765
34.2,0.0007283170563655123,1.795717784773412,1.962776852402942,-1.9627768525636093,0.00032996237517157745,-11.416524187595009,11.416524187595009
34.5,0.0007425385440374667,1.7670670974700002,2.016897753703809,-2.0168977538672976,0.00033102853689659373,-11.216683693506596,11.216683693506596
34.800000000000004,0.0007556501760700823,1.7107101951180632,2.04885197163614,-2.0488519718025913,0.00033197571613918786,-10.68028540059036,10.68028540059036
35.1,0.0007681107942181679,1.6440816155310274,2.067798067007745,-2.067798067177322,0.0003315876943630336,-9.795072571015114,9.795072571015114
35.4,0.0007803626631093093,1.5908873716335696,2.0825273445571852,-2.0825273447300496,0.00033273359256646984,-8.572394607461572,8.572394607461572
35.7,0.0007927847207117933,1.5622122246105408,2.100620565104694,-2.1006205652809875,0.0003342938395545225,-7.046431120582505,7.046431120582505
36.0,0.0008056304543122478,1.5539273161459632,2.128106547329078,-2.1281065475089136,0.00033652184954902076,-5.27112205479676,5.27112205479676
36.300000000000004,0.0008189435360084563,1.5507612403202302,2.169353914318771,-2.169353914502211,0.00033787699190324094,-3.3159815851399532,3.3159815851399532
36.6,0.0008324881410109916,1.5418006071157995,2.2270372940294685,-2.2270372942165477,0.00034206422877769427,-1.2614035635833645,1.2614035635833645
36.9,0.0008457728015807372,1.5189655184283648,2.302168641985037,-2.3021686421757797,0.00034543524637220546,0.8063357073446187,-0.8063357073446187
37.2,0.0008581987722770408,1.482374227975598,2.3942430118276317,-2.3942430120220544,0.0003499738963319565,2.800219356221117,-2.800219356221117
37.5,0.0008692632201247211,1.4342849429727274,2.501513637504814,-2.501513637702972,0.0003558145061016704,4.637490993828845,-4.637490993828845
37.800000000000004,0.0008787089888550083,1.3811801022616388,2.6213522541183183,-2.6213522543202923,0.00036308727391887174,6.244178037679258,-6.244178037679258
38.1,0.0008865601837039438,1.3289775786320608,2.7506190841895095,-2.7506190843953946,0.0003682786476527644,7.558921953655707,-7.558921953655707
38.4,0.0008930506538306162,1.2876067489301593,2.8859782815060036,-2.8859782817159148,0.00037853098627238513,8.536135718814473,-8.536135718814473
38.7,0.000898504385946566,1.2667441444272274,3.024128349895949,-3.024128350109999,0.00039115722757510074,9.14869939777859,-9.14869939777859
39.0,0.0009032483368659518,1.2720781046004421,3.161950056337436,-3.161950056555719,0.00040143492444555395,9.39039149133356,-9.39039149133356
39.300000000000004,0.0009076046423051061,1.2979578121490474,3.2965938096152496,-3.2965938098378587,0.000420643447005542,9.27792893786295,-9.27792893786295
39.6,0.0009119376307867525,1.3370651243917364,3.425534340953634,-3.4255343411806485,0.00043787563594455126,8.85189377521425,-8.85189377521425
39.9,0.0009166839725086189,1.385292486662821,3.5466154238049428,-3.54661542403644,0.00046789864667240444,8.175291753305686,-8.175291753305686
40.2,0.0009223108141804925,1.4366650833216328,3.658099831767661,-3.6580998320037286,0.0005048540390397704,7.3286552477438,-7.3286552477438
40.5,0.0009292101671022377,1.4875073001250223,3.758728740715613,-3.7587287409563324,0.0005487748503723022,6.401857786626158,-6.401857786626158
40.800000000000004,0.0009375973211686841,1.533672948033193,3.847784982302664,-3.8477849825481276,0.0006003357814607924,5.484500968636126,-5.484500968636126
41.1,0.0009474850433641803,1.5752762189562004,3.9251476066301385,-3.9251476068804547,0.0006625430069956417,4.657416376635185,-4.657416376635185
41.4,0.000958748968091915,1.6066622419489045,3.9913202548869253,-3.991320255142241,0.0007563114508319924,3.986882107892194,-3.986882107892194
