t,H_err,Max_Rho,CM_Left,CM_Right,Radiation,Phase_Shift_Left,Phase_Shift_Right
20.2,0.0003774912747296596,1.696706850628059,1.48784241379175,-1.2522677664947108,0.0029505841775947506,-5.169580089105924,5.169580089105924
20.400000000000002,0.00032745801905942394,1.6106474621805265,1.7520832196578386,-1.498680572243712,0.0029435086808458077,-5.762682282850604,5.762682282850604
20.6,0.0002880073229546952,1.561323878586727,2.0033249108511186,-1.7360792659091389,0.0029319894127809443,-6.292569975133501,6.292569975133501
20.8,0.00025903969738025237,1.529560719542763,2.242007342241997,-1.9647723075618395,0.0029251180974489976,-6.7313069574702205,6.7313069574702205
21.0,0.00023979475016485787,1.4966474803779677,2.469257468596951,-2.1855392337138118,0.002913044569903267,-7.0537592555788,7.0537592555788
21.2,0.0002290209291164587,1.462984314730283,2.6866771320978833,-2.39948502867994,0.0029091674341309437,-7.239479450638485,7.239479450638485
21.400000000000002,0.00022519251481984098,1.432523205236946,2.8960862399159364,-2.6078646638949894,0.002905221309950412,-7.274304051333791,7.274304051333791
21.6,0.00022672355993391593,1.4133849810704133,3.0992828939561035,-2.811919049968021,0.0029012424912813195,-7.151470428080619,7.151470428080619
21.8,0.00023214475565994013,1.4100333396663292,3.2978723741134788,-3.0127576498537145,0.0028972721829089165,-6.872139400917322,6.872139400917322
22.0,0.0002402165928206025,1.4133537539530237,3.493181322346156,-3.21129885267625,0.002893349949498969,-6.445313072531914,6.445313072531914
22.2,0.0002499714580684166,1.418812907849227,3.6862424351446443,-3.408258686031835,0.0028895057706394,-5.887204136186567,5.887204136186567
22.400000000000002,0.00026070857717100566,1.4246384087094912,3.8778227882907372,-3.604169688062003,0.0028857601725680304,-5.220137386619255,5.220137386619255
22.6,0.00027197147870425443,1.4296047709902335,4.068471595408456,-3.7994132685382347,0.0028821347155525423,-4.471071390678675,4.471071390678675
22.8,0.000283518654878309,1.4329723048922254,4.258571245685704,-3.9942547334035905,0.002878650318973608,-3.6698375050759298,3.6698375050759298
23.0,0.0002952819652807392,1.43441490184076,4.448383017339158,-4.188874888210746,0.0028753209631873222,-2.847209406931401,2.847209406931401
23.2,0.0003073083056907118,1.433957757805643,4.638084134864016,-4.383395514350872,0.0028721537663585206,-2.032936928761476,2.032936928761476
23.400000000000002,0.0003196917966892868,1.4318552894940337,4.8277957542886565,-4.577899130902645,0.0028691530696790535,-1.2538979952341247,1.2538979952341247
23.6,0.00033251189649245586,1.4285057961485383,5.017602877593979,-4.772443228868862,0.0028663249203670915,-0.5325321456594496,0.5325321456594496
23.8,0.0003457917627600162,1.4250967742602436,5.207567751076105,-4.967069137248273,0.0028636811437302567,0.1142918924477101,-0.1142918924477101
24.0,0.000359484571468883,1.4213555867178043,5.39773834523916,-5.161808036207539,0.002861238741224348,0.6758619155743748,-0.6758619155743748
24.2,0.0003734876989943301,1.4180642469859805,5.588153346683081,-5.356685180357273,0.002859008811205488,1.1476189500556568,-1.1476189500556568
24.400000000000002,0.0003876772794407565,1.415234856378648,5.778844849819571,-5.551721817544688,0.0028569774075987153,1.5306092099708373,-1.5306092099708373
24.6,0.0004019497511615279,1.4126667297866355,5.969839673360114,-5.746936071755805,0.0028551217822322394,1.8305049087908083,-1.8305049087908083
24.8,0.000416255087591094,1.4104949893443646,6.161159956475347,-5.94234332408463,0.002853435075087063,2.056335797571996,-2.056335797571996
25.0,0.0004306100823355669,1.408060844883771,6.352823447298444,-6.137955584699628,0.002851931724165646,2.2190812875093506,-2.2190812875093506
25.2,0.0004450881472816005,1.405294610004502,6.544843728909993,-6.333781484174295,0.0028506221910986618,2.330296178049559,-2.330296178049559
25.400000000000002,0.00045979079656963037,1.4021644774591087,6.737230494185748,-6.529827734190623,0.0028586940546597717,2.4009610204007776,-2.4009610204007776
25.6,0.0004748116065573001,1.3986805566796898,6.92998986833886,-6.726099897316284,0.0028576871957052274,2.44070422899465,-2.44070422899465
25.8,0.000490204538433138,1.394913406271392,7.1231247557321895,-6.922601820568854,0.0028568014030971867,2.4574344891844158,-2.4574344891844158
26.0,0.0005059656007313932,1.390985195265282,7.316635188029021,-7.119335324432449,0.0028559737236373284,2.4573131606188197,-2.4573131606188197
26.2,0.0005220314959737134,1.3870624411605965,7.510518609816311,-7.316300041624158,0.0028550959328426107,2.4449431952311524,-2.4449431952311524
26.400000000000002,0.0005382932704195647,1.3833320363934134,7.704770056910892,-7.513493002920837,0.002854018704420813,2.423656237774118,-2.423656237774118
26.6,0.0005546191060673249,1.3799796855765567,7.89938222187859,-7.7109092101296355,0.0028525704968431764,2.3958141642681925,-2.3958141642681925
26.8,0.0005708795016986881,1.3772928905033892,8.09434539791118,-7.908543690933393,0.0028505901723098193,2.363078394455691,-2.363078394455691
27.0,0.0005869696195912655,1.3753145908810231,8.289647307035336,-8.10639262175762,0.0028479609350713364,2.3266280324995083,-2.3266280324995083
27.2,0.0006028255455454702,1.374084742495198,8.4852728287018,-8.304451256926676,0.0028437136897787596,2.287324693793048,-2.287324693793048
27.400000000000002,0.0006184324822319596,1.3736643305258962,8.681203687350969,-8.50271056980033,0.0028397054130933075,2.2458302385860556,-2.2458302385860556
27.6,0.000633823858764924,1.3740600605141746,8.877418119494797,-8.70115559519437,0.0028351158689213785,2.2026867139680046,-2.2026867139680046
27.8,0.0006490714655109384,1.3752352062518856,9.073890587422486,-8.899766957584845,0.0028301244507239476,2.1583682034863685,-2.1583682034863685
28.0,0.0006642680703510651,1.377098892308215,9.270591562904503,-9.09852349331686,0.0028249731123363153,2.1133130450528412,-2.1133130450528412
